timestamp,vantage_point,category,base_domain,service_variant,target_ip,protocol,port,num_hops,success,duration_seconds,hop_num,hop_ip,hop_rtt_avg
2025-10-14T19:37:07.766311,university,government_central,ey.gov.tw,www.ey.gov.tw,203.66.32.198,icmp,,11,True,9.32,8,220.128.9.58,14.7
2025-10-14T19:37:07.766311,university,government_central,ey.gov.tw,www.ey.gov.tw,203.66.32.198,icmp,,11,True,9.32,9,220.128.8.222,13.42
2025-10-14T19:37:07.766311,university,government_central,ey.gov.tw,www.ey.gov.tw,203.66.32.198,icmp,,11,True,9.32,10,220.128.8.113,12.53
2025-10-14T19:37:07.766311,university,government_central,ey.gov.tw,www.ey.gov.tw,203.66.32.198,icmp,,11,True,9.32,11,211.22.224.109,11.45
2025-10-14T19:37:07.766311,university,government_central,ey.gov.tw,www.ey.gov.tw,203.66.32.198,icmp,,11,True,9.32,12,203.66.32.198,12.45
2025-10-14T19:37:38.968535,university,government_central,mofa.gov.tw,mail.mofa.gov.tw,211.72.255.68,icmp,,13,True,27.35,2,140.123.103.250,4.12
2025-10-14T19:37:38.968535,university,government_central,mofa.gov.tw,mail.mofa.gov.tw,211.72.255.68,icmp,,13,True,27.35,3,140.123.9.249,3.65
2025-10-14T19:37:38.968535,university,government_central,mofa.gov.tw,mail.mofa.gov.tw,211.72.255.68,icmp,,13,True,27.35,4,140.123.0.246,3.53
2025-10-14T19:37:38.968535,university,government_central,mofa.gov.tw,mail.mofa.gov.tw,211.72.255.68,icmp,,13,True,27.35,5,140.130.252.251,4.86
2025-10-14T19:37:38.968535,university,government_central,mofa.gov.tw,mail.mofa.gov.tw,211.72.255.68,icmp,,13,True,27.35,6,211.22.226.198,4.82
2025-10-14T19:37:38.968535,university,government_central,mofa.gov.tw,mail.mofa.gov.tw,211.72.255.68,icmp,,13,True,27.35,7,*,
2025-10-14T19:37:38.968535,university,government_central,mofa.gov.tw,mail.mofa.gov.tw,211.72.255.68,icmp,,13,True,27.35,8,*,
2025-10-14T19:37:38.968535,university,government_central,mofa.gov.tw,mail.mofa.gov.tw,211.72.255.68,icmp,,13,True,27.35,9,220.128.2.197,14.45
2025-10-14T19:37:38.968535,university,government_central,mofa.gov.tw,mail.mofa.gov.tw,211.72.255.68,icmp,,13,True,27.35,10,203.75.72.89,13.48
2025-10-14T19:37:38.968535,university,government_central,mofa.gov.tw,mail.mofa.gov.tw,211.72.255.68,icmp,,13,True,27.35,11,203.75.250.229,11.99
2025-10-14T19:37:38.968535,university,government_central,mofa.gov.tw,mail.mofa.gov.tw,211.72.255.68,icmp,,13,True,27.35,12,203.69.108.158,12.88
2025-10-14T19:37:38.968535,university,government_central,mofa.gov.tw,mail.mofa.gov.tw,211.72.255.68,icmp,,13,True,27.35,13,*,
2025-10-14T19:37:38.968535,university,government_central,mofa.gov.tw,mail.mofa.gov.tw,211.72.255.68,icmp,,13,True,27.35,14,211.72.255.68,15.39
2025-10-14T19:37:45.256211,university,government_central,mofa.gov.tw,ftp.mofa.gov.tw,210.69.210.1,icmp,,9,False,3.24,2,140.123.103.250,3.39
2025-10-14T19:37:45.256211,university,government_central,mofa.gov.tw,ftp.mofa.gov.tw,210.69.210.1,icmp,,9,False,3.24,3,140.123.9.249,2.77
2025-10-14T19:37:45.256211,university,government_central,mofa.gov.tw,ftp.mofa.gov.tw,210.69.210.1,icmp,,9,False,3.24,4,140.123.0.246,3.53
2025-10-14T19:37:45.256211,university,government_central,mofa.gov.tw,ftp.mofa.gov.tw,210.69.210.1,icmp,,9,False,3.24,5,140.130.252.251,4.71
2025-10-14T19:37:45.256211,university,government_central,mofa.gov.tw,ftp.mofa.gov.tw,210.69.210.1,icmp,,9,False,3.24,6,192.192.61.142,9.54
2025-10-14T19:37:45.256211,university,government_central,mofa.gov.tw,ftp.mofa.gov.tw,210.69.210.1,icmp,,9,False,3.24,7,192.192.61.37,10.41
2025-10-14T19:37:45.256211,university,government_central,mofa.gov.tw,ftp.mofa.gov.tw,210.69.210.1,icmp,,9,False,3.24,8,192.192.61.32,9.08
2025-10-14T19:37:45.256211,university,government_central,mofa.gov.tw,ftp.mofa.gov.tw,210.69.210.1,icmp,,9,False,3.24,9,192.192.61.209,11.61
2025-10-14T19:37:45.256211,university,government_central,mofa.gov.tw,ftp.mofa.gov.tw,210.69.210.1,icmp,,9,False,3.24,10,10.96.81.12,15.99
2025-10-14T19:37:58.578782,university,government_central,moi.gov.tw,www.moi.gov.tw,203.66.35.8,icmp,,9,True,9.17,2,140.123.103.250,3.63
2025-10-14T19:37:58.578782,university,government_central,moi.gov.tw,www.moi.gov.tw,203.66.35.8,icmp,,9,True,9.17,3,140.123.9.249,2.54
2025-10-14T19:37:58.578782,university,government_central,moi.gov.tw,www.moi.gov.tw,203.66.35.8,icmp,,9,True,9.17,4,140.123.0.246,4.21
