timestamp,vantage_point,category,base_domain,service_variant,target_ip,protocol,port,num_hops,success,duration_seconds,hop_num,hop_ip,hop_rtt_avg
2025-10-15T04:14:47.586673,university,government_central,president.gov.tw,www.president.gov.tw,203.66.35.10,icmp,,9,True,9.18,2,140.123.103.250,3.06
2025-10-15T04:14:47.586673,university,government_central,president.gov.tw,www.president.gov.tw,203.66.35.10,icmp,,9,True,9.18,3,140.123.9.249,2.67
2025-10-15T04:14:47.586673,university,government_central,president.gov.tw,www.president.gov.tw,203.66.35.10,icmp,,9,True,9.18,4,140.123.0.246,3.33
2025-10-15T04:14:47.586673,university,government_central,president.gov.tw,www.president.gov.tw,203.66.35.10,icmp,,9,True,9.18,5,140.130.252.251,5.09
2025-10-15T04:14:47.586673,university,government_central,president.gov.tw,www.president.gov.tw,203.66.35.10,icmp,,9,True,9.18,6,211.22.226.198,4.54
2025-10-15T04:14:47.586673,university,government_central,president.gov.tw,www.president.gov.tw,203.66.35.10,icmp,,9,True,9.18,7,*,
2025-10-15T04:14:47.586673,university,government_central,president.gov.tw,www.president.gov.tw,203.66.35.10,icmp,,9,True,9.18,8,220.128.25.89,12.21
2025-10-15T04:14:47.586673,university,government_central,president.gov.tw,www.president.gov.tw,203.66.35.10,icmp,,9,True,9.18,9,211.22.228.145,6.77
2025-10-15T04:14:47.586673,university,government_central,president.gov.tw,www.president.gov.tw,203.66.35.10,icmp,,9,True,9.18,10,203.66.35.10,6.54
2025-10-15T04:15:45.523524,university,government_central,president.gov.tw,www2.president.gov.tw,4.216.205.136,icmp,,20,True,54.88,2,140.123.103.250,3.0
2025-10-15T04:15:45.523524,university,government_central,president.gov.tw,www2.president.gov.tw,4.216.205.136,icmp,,20,True,54.88,3,140.123.9.249,4.78
2025-10-15T04:15:45.523524,university,government_central,president.gov.tw,www2.president.gov.tw,4.216.205.136,icmp,,20,True,54.88,4,140.123.0.246,4.7
2025-10-15T04:15:45.523524,university,government_central,president.gov.tw,www2.president.gov.tw,4.216.205.136,icmp,,20,True,54.88,5,140.130.252.251,4.26
2025-10-15T04:15:45.523524,university,government_central,president.gov.tw,www2.president.gov.tw,4.216.205.136,icmp,,20,True,54.88,6,192.192.61.142,6.77
2025-10-15T04:15:45.523524,university,government_central,president.gov.tw,www2.president.gov.tw,4.216.205.136,icmp,,20,True,54.88,7,192.192.61.20,7.64
2025-10-15T04:15:45.523524,university,government_central,president.gov.tw,www2.president.gov.tw,4.216.205.136,icmp,,20,True,54.88,8,192.192.61.48,8.77
2025-10-15T04:15:45.523524,university,government_central,president.gov.tw,www2.president.gov.tw,4.216.205.136,icmp,,20,True,54.88,9,192.192.68.62,12.28
2025-10-15T04:15:45.523524,university,government_central,president.gov.tw,www2.president.gov.tw,4.216.205.136,icmp,,20,True,54.88,10,203.163.222.15,13.04
2025-10-15T04:15:45.523524,university,government_central,president.gov.tw,www2.president.gov.tw,4.216.205.136,icmp,,20,True,54.88,11,104.44.51.224,11.08
2025-10-15T04:15:45.523524,university,government_central,president.gov.tw,www2.president.gov.tw,4.216.205.136,icmp,,20,True,54.88,12,104.44.23.163,40.74
2025-10-15T04:15:45.523524,university,government_central,president.gov.tw,www2.president.gov.tw,4.216.205.136,icmp,,20,True,54.88,13,104.44.31.136,39.72
2025-10-15T04:15:45.523524,university,government_central,president.gov.tw,www2.president.gov.tw,4.216.205.136,icmp,,20,True,54.88,14,104.44.20.40,38.67
2025-10-15T04:15:45.523524,university,government_central,president.gov.tw,www2.president.gov.tw,4.216.205.136,icmp,,20,True,54.88,15,*,
2025-10-15T04:15:45.523524,university,government_central,president.gov.tw,www2.president.gov.tw,4.216.205.136,icmp,,20,True,54.88,16,*,
2025-10-15T04:15:45.523524,university,government_central,president.gov.tw,www2.president.gov.tw,4.216.205.136,icmp,,20,True,54.88,17,*,
2025-10-15T04:15:45.523524,university,government_central,president.gov.tw,www2.president.gov.tw,4.216.205.136,icmp,,20,True,54.88,18,*,
2025-10-15T04:15:45.523524,university,government_central,president.gov.tw,www2.president.gov.tw,4.216.205.136,icmp,,20,True,54.88,19,*,
2025-10-15T04:15:45.523524,university,government_central,president.gov.tw,www2.president.gov.tw,4.216.205.136,icmp,,20,True,54.88,20,*,
2025-10-15T04:15:45.523524,university,government_central,president.gov.tw,www2.president.gov.tw,4.216.205.136,icmp,,20,True,54.88,21,4.216.205.136,47.3
2025-10-15T04:16:16.846315,university,government_central,ey.gov.tw,www.ey.gov.tw,203.66.32.136,icmp,,11,True,27.29,2,140.123.103.250,11.66
2025-10-15T04:16:16.846315,university,government_central,ey.gov.tw,www.ey.gov.tw,203.66.32.136,icmp,,11,True,27.29,3,140.123.9.249,3.1
2025-10-15T04:16:16.846315,university,government_central,ey.gov.tw,www.ey.gov.tw,203.66.32.136,icmp,,11,True,27.29,4,140.123.0.246,6.65
2025-10-15T04:16:16.846315,university,government_central,ey.gov.tw,www.ey.gov.tw,203.66.32.136,icmp,,11,True,27.29,5,140.130.252.251,7.16
2025-10-15T04:16:16.846315,university,government_central,ey.gov.tw,www.ey.gov.tw,203.66.32.136,icmp,,11,True,27.29,6,211.22.226.198,4.83
2025-10-15T04:16:16.846315,university,government_central,ey.gov.tw,www.ey.gov.tw,203.66.32.136,icmp,,11,True,27.29,7,*,
2025-10-15T04:16:16.846315,university,government_central,ey.gov.tw,www.ey.gov.tw,203.66.32.136,icmp,,11,True,27.29,8,*,
2025-10-15T04:16:16.846315,university,government_central,ey.gov.tw,www.ey.gov.tw,203.66.32.136,icmp,,11,True,27.29,9,*,
2025-10-15T04:16:16.846315,university,government_central,ey.gov.tw,www.ey.gov.tw,203.66.32.136,icmp,,11,True,27.29,10,220.128.13.13,14.96
2025-10-15T04:16:16.846315,university,government_central,ey.gov.tw,www.ey.gov.tw,203.66.32.136,icmp,,11,True,27.29,11,211.22.224.137,10.97
2025-10-15T04:16:16.846315,university,government_central,ey.gov.tw,www.ey.gov.tw,203.66.32.136,icmp,,11,True,27.29,12,203.66.32.136,10.42
2025-10-15T04:16:29.899436,university,government_central,mofa.gov.tw,www.mofa.gov.tw,203.66.32.69,icmp,,11,True,9.36,2,140.123.103.250,4.42
2025-10-15T04:16:29.899436,university,government_central,mofa.gov.tw,www.mofa.gov.tw,203.66.32.69,icmp,,11,True,9.36,3,140.123.9.249,3.58
2025-10-15T04:16:29.899436,university,government_central,mofa.gov.tw,www.mofa.gov.tw,203.66.32.69,icmp,,11,True,9.36,4,140.123.0.246,4.81
2025-10-15T04:16:29.899436,university,government_central,mofa.gov.tw,www.mofa.gov.tw,203.66.32.69,icmp,,11,True,9.36,5,140.130.252.251,5.56
2025-10-15T04:16:29.899436,university,government_central,mofa.gov.tw,www.mofa.gov.tw,203.66.32.69,icmp,,11,True,9.36,6,211.22.226.198,4.99
2025-10-15T04:16:29.899436,university,government_central,mofa.gov.tw,www.mofa.gov.tw,203.66.32.69,icmp,,11,True,9.36,7,*,
2025-10-15T04:16:29.899436,university,government_central,mofa.gov.tw,www.mofa.gov.tw,203.66.32.69,icmp,,11,True,9.36,8,220.128.9.222,22.09
2025-10-15T04:16:29.899436,university,government_central,mofa.gov.tw,www.mofa.gov.tw,203.66.32.69,icmp,,11,True,9.36,9,220.128.8.194,12.65
2025-10-15T04:16:29.899436,university,government_central,mofa.gov.tw,www.mofa.gov.tw,203.66.32.69,icmp,,11,True,9.36,10,220.128.9.193,12.14
2025-10-15T04:16:29.899436,university,government_central,mofa.gov.tw,www.mofa.gov.tw,203.66.32.69,icmp,,11,True,9.36,11,211.22.227.225,14.1
2025-10-15T04:16:29.899436,university,government_central,mofa.gov.tw,www.mofa.gov.tw,203.66.32.69,icmp,,11,True,9.36,12,203.66.32.69,14.07
2025-10-15T04:17:00.345802,university,government_central,mofa.gov.tw,mail.mofa.gov.tw,211.72.255.68,icmp,,13,True,27.39,2,140.123.103.250,2.8
2025-10-15T04:17:00.345802,university,government_central,mofa.gov.tw,mail.mofa.gov.tw,211.72.255.68,icmp,,13,True,27.39,3,140.123.9.249,3.07
